Temperature,Pressure,Humidity,Dew point,Wind speed,Rainfall
23,1014,65,16,5.6,0
23,1015,65,16,7.4,0
23,1015,69,17,7.4,0
22,1016,73,17,5.6,0
23,1015,69,17,9.3,0
19,1016,94,18,9.3,0
19,1015,94,18,14.8,0
19,1015,94,18,11.1,0
17,1015,100,17,14.8,1
17,1015,100,17,13,1
18,1016,100,18,7.4,0
20,1017,88,18,0,0
21,1017,83,18,16.7,0
22,1017,78,18,16.7,0
22,1017,73,17,13,0
24,1016,65,17,13,0
23,1016,69,17,14.8,0
23,1016,69,17,16.7,0
22,1015,73,17,22.2,0
20,1016,83,17,9.3,0
20,1016,88,18,5.6,0
19,1017,88,17,7.4,0
18,1018,100,18,0,0
17,1019,100,17,0,0
17,1019,100,17,0,0
20,1021,78,16,9.3,0
23,1021,69,17,11.1,0
23,1021,69,17,14.8,0
24,1018,69,18,0,0
23,1018,73,18,0,0
17,1020,100,17,0,0
18,1020,100,18,0,0
25,1020,65,18,0,0
26,1017,57,17,0,0
24,1018,69,18,0,0
23,1018,73,18,0,0
17,1019,100,17,0,0
19,1019,94,18,0,0
23,1021,69,17,0,0
26,1020,51,15,0,0
26,1017,42,12,7.4,0
23,1018,57,14,0,0
19,1019,83,16,0,0
19,1018,83,16,0,0
19,1018,78,15,0,0
19,1017,78,15,0,0
18,1017,83,15,0,0
17,-9999,88,15,5.6,0
22,1020,69,16,7.4,0
21,1018,73,16,0,0
21,1018,73,16,0,0
20,1018,78,16,0,0
19,1018,83,16,0,0
17,6018,88,15,0,0
17,1019,88,15,0,0
22,1021,69,16,3.7,0
25,1018,54,15,0,0
23,1019,65,16,0,0
22,1020,69,16,0,0
18,1020,94,17,0,0
17,1021,94,16,0,0
21,1022,78,17,0,0
26,-9999,51,15,5.6,0
27,1018,48,15,5.6,0
26,1018,47,14,7.4,0
25,1019,54,15,5.6,0
22,1020,69,16,0,0
20,1019,78,16,0,0
20,1020,78,16,3.7,0
26,1019,51,15,11.1,0
27,1017,42,13,18.5,0
27,1016,42,13,14.8,0
27,1016,42,13,7.4,0
23,1017,61,15,3.7,0
22,-9999,64,15,5.6,0
21,1018,68,15,0,0
23,1020,73,18,0,0
26,1019,61,18,7.4,0
22,1018,78,18,0,0
20,1018,88,18,0,0
19,1018,88,17,0,0
17,1019,94,16,0,0
17,1019,88,15,9.3,0
18,1020,88,16,5.6,0
27,1017,48,15,9.3,0
23,1018,61,15,0,0
22,1019,69,16,5.6,0
17,1017,94,16,0,0
17,1018,88,15,0,0
28,1016,48,16,0,0
25,1014,61,17,0,0
21,1015,78,17,0,0
22,1015,73,17,5.6,0
27,1011,51,16,14.8,0
19,1014,88,17,5.6,0
17,1015,100,17,5.6,0
20,1016,88,18,16.7,0
23,1016,69,17,22.2,0
25,1014,57,16,22.2,0
25,1013,61,17,13,0
23,1013,69,17,7.4,0
18,1015,83,15,11.1,0
18,1015,83,15,5.6,0
26,1015,51,15,5.6,0
26,1014,47,14,9.3,0
25,1014,57,16,0,0
22,1014,69,16,0,0
17,1015,88,15,7.4,0
25,1013,36,9,13,0
16,1015,77,12,0,0
14,1016,82,11,0,0
25,1014,41,11,7.4,0
24,1014,41,10,9.3,0
23,1014,44,10,9.3,0
16,1015,68,10,0,0
14,1015,77,10,0,0
14,1016,72,9,0,0
26,1016,34,9,7.4,0
25,1015,36,9,11.1,0
19,1015,64,12,0,0
13,-9999,88,11,0,0
16,1017,77,12,0,0
15,1015,82,12,0,0
14,1016,82,11,0,0
24,-9999,47,12,0,0
26,1015,32,8,11.1,0
26,1014,34,9,7.4,0
26,1014,32,8,5.6,0
19,1015,60,11,0,0
17,1015,72,12,0,0
17,1015,72,12,0,0
16,1015,77,12,0,0
13,-9999,88,11,0,0
15,1017,82,12,0,0
21,1018,60,13,0,0
25,1017,41,11,0,0
25,1014,39,10,0,0
20,1014,60,12,0,0
18,1015,68,12,0,0
17,1015,72,12,0,0
17,1015,72,12,0,0
16,-9999,72,11,0,0
16,1017,72,11,0,0
25,1016,41,11,0,0
25,1014,44,12,0,0
25,1012,44,12,5.6,0
21,1014,56,12,0,0
20,1015,60,12,0,0
16,1015,77,12,0,0
15,1014,88,13,0,0
17,1016,77,13,5.6,0
21,-9999,64,14,0,0
21,1016,60,13,7.4,0
24,1013,44,11,14.8,0
23,1013,53,13,13,0
22,1013,57,13,9.3,0
21,1013,60,13,7.4,0
21,1014,60,13,5.6,0
20,1013,64,13,0,0
14,1013,94,13,5.6,0
14,-9999,94,13,5.6,0
14,1013,94,13,5.6,0
26,-9999,39,11,0,0
25,1013,41,11,3.7,0
20,1014,60,12,0,0
16,1016,77,12,0,0
15,1016,82,12,0,0
16,1019,82,13,0,0
19,1019,73,14,0,0
26,1016,28,6,0,0
24,1017,36,8,0,0
20,1018,49,9,0,0
17,1019,63,10,0,0
17,1018,68,11,0,0
15,1020,82,12,0,0
23,1021,61,15,0,0
23,1021,53,13,9.3,0
26,1019,28,6,3.7,0
26,1019,26,5,7.4,0
26,1018,24,4,5.6,0
25,1018,28,5,5.6,0
23,1018,41,9,0,0
21,1018,46,9,0,0
20,1018,49,9,0,0
20,1019,52,10,0,0
18,1019,59,10,0,0
17,1018,59,9,0,0
17,1019,59,9,5.6,0
19,1021,64,12,0,0
25,1017,32,7,7.4,0
24,1016,38,9,3.7,0
23,1016,50,12,0,0
21,1017,60,13,0,0
19,1017,64,12,0,0
19,1018,68,13,0,0
18,1017,73,13,0,0
17,1017,82,14,0,0
16,1016,88,14,0,0
16,1017,88,14,0,0
18,1017,77,14,5.6,0
23,1017,53,13,0,0
22,1014,64,15,0,0
19,1015,60,11,0,0
19,1015,64,12,0,0
17,1015,68,11,0,0
16,1014,72,11,0,0
14,1013,88,12,0,0
13,1014,88,11,5.6,0
23,1014,44,10,5.6,0
23,-9999,47,11,7.4,0
25,1012,34,8,7.4,0
25,1011,36,9,0,0
23,1011,44,10,0,0
23,1011,44,10,0,0
20,1012,60,12,0,0
18,1012,73,13,0,0
18,1011,73,13,0,0
18,1011,77,14,0,0
17,1011,94,16,5.6,0
19,1013,94,18,11.1,0
18,1016,88,16,13,0
18,1016,83,15,14.8,0
17,1016,88,15,9.3,0
16,1017,94,15,5.6,0
15,1017,94,14,0,0
13,1019,100,13,0,0
13,-9999,100,13,9.3,0
14,1020,100,14,9.3,0
14,1020,100,14,16.7,0
15,1019,94,14,14.8,0
16,1019,94,15,11.1,0
17,1018,88,15,5.6,0
19,1018,78,15,11.1,0
17,1018,88,15,3.7,0
16,1018,88,14,3.7,0
16,1018,88,14,5.6,0
15,1018,94,14,0,0
13,1018,100,13,0,0
13,1018,100,13,0,0
12,1018,100,12,0,0
11,1018,100,11,0,0
12,1017,100,12,5.6,0
10,1018,100,10,0,0
10,1019,100,10,7.4,0
21,1017,49,10,11.1,0
20,1017,52,10,7.4,0
13,1019,82,10,0,0
13,1020,88,11,0,0
17,1020,72,12,0,0
19,1020,60,11,5.6,0
20,1019,56,11,0,0
21,1019,53,11,3.7,0
21,1018,53,11,3.7,0
21,1018,49,10,9.3,0
21,1017,49,10,5.6,0
17,1018,77,13,0,0
17,1019,77,13,0,0
15,1018,94,14,0,0
15,1018,100,15,0,0
17,1020,94,16,0,0
21,1018,60,13,0,0
22,1016,60,14,5.6,0
21,1015,64,14,3.7,0
14,7016,100,14,0,0
13,-9999,100,13,0,0
11,1018,100,11,9.3,0
17,1020,82,14,13,0
19,1019,64,12,9.3,0
20,1019,56,11,13,0
20,1019,56,11,7.4,0
19,1020,64,12,5.6,0
16,1021,82,13,0,0
12,1020,100,12,0,0
12,1020,100,12,0,0
12,1019,94,11,3.7,0
11,1019,100,11,0,0
11,1019,94,10,5.6,0
20,1017,56,11,7.4,0
15,1017,77,11,0,0
13,1017,88,11,0,0
14,1017,82,11,0,0
10,1017,100,10,0,0
20,1019,56,11,0,0
21,1080,49,10,0,0
21,1016,46,9,9.3,0
16,1016,72,11,0,0
15,1017,82,12,0,0
15,1017,82,12,0,0
13,1017,94,12,0,0
12,1017,94,11,0,0
17,-9999,77,13,9.3,0
20,1019,56,11,11.1,0
21,1019,46,9,11.1,0
21,1018,43,8,5.6,0
21,1017,43,8,7.4,0
14,1018,82,11,0,0
13,1018,94,12,0,0
13,1018,94,12,0,0
15,1021,82,12,0,0
20,1020,64,13,0,0
21,1018,60,13,3.7,0
20,1017,68,14,0,0
20,1017,64,13,0,0
18,1017,77,14,0,0
16,1019,88,14,0,0
15,1019,94,14,0,0
13,1019,100,13,0,0
15,1021,100,15,0,0
16,1021,94,15,7.4,0
20,1021,73,15,7.4,0
22,1019,64,15,5.6,0
23,1018,61,15,7.4,0
16,1016,88,14,5.6,0
15,1017,94,14,7.4,0
19,101,78,15,11.1,0
22,1017,69,16,9.3,0
22,1016,69,16,5.6,0
20,1014,78,16,0,0
17,1014,88,15,5.6,0
15,1013,88,13,5.6,0
15,1013,82,12,7.4,0
15,1012,88,13,5.6,0
19,1013,73,14,11.1,0
21,1011,83,18,14.8,0
16,1012,94,15,33.3,1
16,1011,100,16,14.8,0
16,-9999,100,16,14.8,1
16,1011,100,16,13,1
16,-9999,100,16,13,1
16,1616,100,16,13,0
16,1009,94,15,18.5,1
14,1009,100,14,0,1
14,1010,100,14,5.6,1
15,1010,94,14,0,1
15,1011,100,15,5.6,0
14,1012,100,14,7.4,0
15,1013,100,15,0,0
15,-9999,100,15,5.6,0
15,1013,100,15,7.4,0
16,1017,94,15,5.6,0
14,1018,100,14,9.3,0
13,1018,100,13,3.7,0
12,1017,100,12,9.3,0
11,1018,100,11,7.4,0
12,1019,100,12,9.3,0
13,1018,100,13,0,0
13,1017,100,13,0,0
10,1017,100,10,0,0
13,1019,100,13,5.6,0
15,1019,94,14,5.6,0
17,1016,82,14,7.4,0
16,1016,88,14,9.3,0
15,1016,94,14,14.8,0
15,1016,88,13,16.7,0
15,1016,94,14,7.4,0
14,1016,94,13,5.6,0
13,1017,100,13,5.6,0
13,1017,100,13,5.6,0
13,1016,100,13,11.1,0
13,1016,100,13,11.1,0
13,1015,100,13,13,0
13,1015,100,13,7.4,0
13,-9999,100,13,11.1,0
14,1017,100,14,9.3,0
17,1016,77,13,14.8,0
16,1015,88,14,7.4,0
15,1016,94,14,0,0
14,1016,100,14,0,0
14,1016,100,14,0,0
14,1016,100,14,0,0
14,1016,100,14,5.6,0
12,1018,100,12,5.6,0
15,1019,88,13,16.7,0
15,1019,88,13,13,0
17,1017,77,13,13,0
15,1017,88,13,7.4,0
14,1018,94,13,7.4,0
13,1019,100,13,5.6,0
13,1019,100,13,14.8,0
11,1020,94,10,11.1,0
13,1018,88,11,0,0
12,1019,88,10,7.4,0
12,1020,82,9,7.4,0
13,1020,77,9,9.3,0
12,1020,82,9,0,0
11,1022,88,9,0,0
11,1022,88,9,0,0
10,1022,94,9,0,0
9,1021,93,8,0,0
9,1021,100,9,0,0
7,1021,100,7,0,0
7,1021,100,7,0,0
10,1021,94,9,3.7,0
12,1023,88,10,5.6,0
16,1022,68,10,0,0
16,1021,68,10,11.1,0
16,1020,72,11,3.7,0
16,1019,77,12,7.4,0
15,1019,82,12,0,0
14,1019,88,12,0,0
12,1019,100,12,0,0
12,1020,100,12,3.7,0
12,1020,100,12,0,0
12,1020,100,12,0,0
12,1019,100,12,5.6,0
11,1018,100,11,0,0
11,1019,94,10,7.4,0
11,1019,94,10,3.7,0
11,1020,94,10,0,0
15,1019,72,10,0,0
16,1018,72,11,5.6,0
14,1018,88,12,0,0
12,1019,100,12,0,0
12,10198,94,11,0,0
7,1019,100,7,0,0
8,1020,100,8,0,0
9,1021,100,9,3.7,0
10,1021,100,10,3.7,0
11,1019,88,9,9.3,0
10,1017,94,9,14.8,0
9,1021,100,9,9.3,0
12,1019,82,9,11.1,0
12,1019,77,8,18.5,0
11,1019,88,9,7.4,0
10,1019,87,8,11.1,0
10,1019,87,8,13,0
10,1018,94,9,9.3,0
10,1020,87,8,13,0
11,1019,88,9,9.3,0
11,1018,88,9,9.3,0
12,1017,82,9,11.1,0
11,1018,88,9,0,0
10,1020,87,8,3.7,0
11,1022,76,7,5.6,0
12,1021,77,8,5.6,0
11,1019,88,9,0,0
10,1020,94,9,0,0
9,1021,100,9,0,0
7,1020,100,7,0,0
9,1021,93,8,13,0
13,1019,82,10,11.1,0
15,1017,77,11,7.4,0
13,1018,88,11,7.4,0
12,1018,94,11,5.6,0
11,1019,100,11,5.6,0
11,1019,100,11,5.6,0
10,1019,100,10,5.6,0
9,1017,100,9,11.1,0
9,1018,100,9,16.7,0
9,1019,100,9,7.4,0
15,1016,72,10,9.3,0
14,1016,82,11,5.6,0
12,1017,94,11,5.6,0
9,1017,100,9,5.6,0
9,1019,93,8,0,0
11,-9999,88,9,0,0
14,1019,72,9,9.3,0
15,1019,72,10,5.6,0
14,1018,72,9,11.1,0
9,1020,100,9,7.4,0
8,-9999,100,8,9.3,0
8,1020,100,8,5.6,0
8,1021,100,8,3.7,0
8,1020,100,8,0,0
9,1023,93,8,0,0
12,1018,82,9,0,0
9,1018,93,8,0,0
8,1019,100,8,5.6,0
8,1019,100,8,0,0
8,1019,100,8,0,0
6,1017,100,6,0,0
11,1017,94,10,7.4,0
7,1019,100,7,3.7,0
6,1019,100,6,3.7,0
13,1020,77,9,0,0
15,1020,67,9,9.3,0
12,1019,88,10,0,0
11,1019,94,10,0,0
11,1021,94,10,0,0
11,1020,94,10,0,0
10,1020,100,10,7.4,0
10,1020,94,9,5.6,0
16,1022,72,11,7.4,0
17,1020,63,10,9.3,0
17,1019,68,11,5.6,0
15,1018,94,14,3.7,1
14,1018,88,12,9.3,1
13,1019,88,11,13,0
11,1019,100,11,0,1
11,1020,100,11,5.6,1
11,1020,100,11,14.8,0
10,1020,100,10,13,0
10,1020,100,10,11.1,0
10,1021,100,10,7.4,0
10,1023,94,9,13,0
11,1023,94,10,16.7,0
11,1021,94,10,11.1,0
7,1021,100,7,11.1,0
15,1021,67,9,20.4,0
16,1020,63,9,13,0
15,1020,67,9,7.4,0
13,1020,82,10,7.4,0
11,-9999,94,10,7.4,0
15,1021,55,6,14.8,0
17,1020,52,7,13,0
17,1019,48,6,14.8,0
14,1019,63,7,7.4,0
13,1020,72,8,7.4,0
12,1020,77,8,5.6,0
11,1020,82,8,5.6,0
7,1020,93,6,0,0
6,1020,100,6,0,0
6,1020,100,6,0,0
5,1021,100,5,5.6,0
5,1021,100,5,3.7,0
10,1024,82,7,7.4,0
16,1023,55,7,11.1,0
17,1020,48,6,11.1,0
18,1020,45,6,13,0
17,1020,52,7,7.4,0
14,1020,67,8,5.6,0
11,1021,82,8,7.4,0
10,1022,87,8,0,0
10,1021,87,8,5.6,0
7,1021,100,7,7.4,0
6,1021,93,5,7.4,0
5,1022,100,5,7.4,0
14,1024,63,7,14.8,0
16,1023,52,6,18.5,0
18,1021,42,5,22.2,0
8,1021,87,6,0,0
8,1021,81,5,5.6,0
16,1023,52,6,7.4,0
13,-9999,77,9,0,0
11,1019,82,8,0,0
9,1019,93,8,0,0
9,1018,87,7,5.6,0
8,1019,93,7,0,0
15,1020,63,8,9.3,0
19,1019,46,7,13,0
20,1016,40,6,11.1,0
19,1016,46,7,9.3,0
16,1017,59,8,5.6,0
16,1017,59,8,0,0
12,1018,82,9,0,0
11,1018,88,9,0,0
7,1016,100,7,0,0
14,1019,67,8,5.6,0
19,1018,52,9,11.1,0
21,1015,49,10,5.6,0
17,1016,68,11,0,0
16,1017,72,11,0,0
18,1019,64,11,13,0
18,1018,68,12,9.3,0
17,1017,77,13,7.4,0
11,1019,100,11,5.6,0
10,1018,100,10,7.4,0
9,1018,100,9,5.6,0
10,1018,100,10,7.4,0
9,1017,100,9,0,0
9,1018,100,9,0,0
15,1019,77,11,7.4,0
16,1017,77,12,7.4,0
16,1017,77,12,3.7,0
13,1016,94,12,3.7,0
11,1017,100,11,0,0
10,1018,100,10,0,0
8,1017,100,8,0,0
8,1017,100,8,0,0
8,1018,100,8,7.4,0
9,1018,100,9,5.6,0
11,1019,100,11,9.3,0
15,1017,94,14,5.6,0
15,1017,94,14,5.6,0
16,1016,82,13,11.1,0
15,1016,88,13,11.1,0
13,1017,94,12,7.4,0
12,1017,100,12,5.6,0
11,1017,100,11,3.7,0
9,1016,100,9,0,0
9,1016,100,9,3.7,0
9,1017,100,9,5.6,0
16,1018,72,11,9.3,0
21,1015,40,7,18.5,0
17,1015,63,10,9.3,0
16,1015,72,11,5.6,0
16,1016,68,10,7.4,0
13,1016,82,10,0,0
13,1016,82,10,0,0
11,1016,94,10,0,0
19,1018,52,9,9.3,0
14,1015,94,13,0,0
13,1013,100,13,0,0
12,1013,100,12,0,0
12,1012,100,12,0,0
14,1014,94,13,0,0
19,1013,56,10,3.7,0
21,1013,46,9,7.4,0
20,1011,52,10,7.4,0
15,1011,82,12,0,0
14,1011,94,13,0,0
12,1011,100,12,0,0
18,1015,56,9,13,0
19,1012,52,9,20.4,0
15,1013,72,10,9.3,0
13,1013,82,10,5.6,0
12,1014,88,10,5.6,0
11,1013,94,10,5.6,0
10,1013,94,9,0,0
14,1017,82,11,11.1,0
15,1016,72,10,13,0
11,1011,88,9,9.3,0
12,1011,88,10,9.3,0
19,1014,52,9,18.5,0
22,1011,53,12,14.8,0
21,1011,60,13,11.1,0
19,1011,68,13,7.4,0
14,1014,77,10,18.5,0
15,1013,51,5,20.4,0
17,1012,45,5,18.5,0
17,1011,45,5,16.7,0
16,1011,45,4,16.7,0
13,1012,58,5,11.1,0
10,1012,76,6,9.3,0
6,1013,93,5,1.9,0
8,1016,81,5,0,0
17,1014,42,4,16.7,0
15,1015,48,4,7.4,0
8,1017,81,5,0,0
9,1017,76,5,0,0
5,1017,100,5,0,0
5,1017,100,5,0,0
5,1018,93,4,0,0
11,1018,76,7,7.4,0
9,1018,87,7,0,0
7,1017,93,6,0,0
6,1017,100,6,0,0
6,1017,100,6,0,0
5,1016,100,5,0,0
5,1018,93,4,0,0
17,1016,37,2,18.5,0
13,1016,51,3,0,0
12,1017,58,4,0,0
10,1017,71,5,0,0
9,1017,76,5,0,0
8,1017,81,5,0,0
5,-9999,93,4,0,0
17,1019,39,3,0,0
17,1016,39,3,0,0
16,1016,45,4,9.3,0
11,1018,71,6,0,0
6,1018,93,5,0,0
5,1018,93,4,7.4,0
5,1019,100,5,0,0
7,10120,87,5,7.4,0
15,1020,59,7,11.1,0
18,1017,45,6,11.1,0
18,1017,45,6,14.8,0
15,1017,59,7,13,0
14,1017,67,8,7.4,0
10,1018,87,8,0,0
10,1018,87,8,0,0
9,1017,87,7,0,0
5,1015,93,4,0,0
5,1016,100,5,5.6,0
7,1018,81,4,9.3,0
17,1017,45,5,16.7,0
17,1017,42,4,14.8,0
18,1015,45,6,7.4,0
18,1015,42,5,13,0
15,1016,51,5,9.3,0
11,1018,82,8,0,0
8,1018,87,6,0,0
8,1018,93,7,0,0
10,1019,87,8,0,0
19,1018,43,6,9.3,0
16,1018,52,6,13,0
12,1019,72,7,0,0
10,1019,82,7,0,0
8,1019,93,7,0,0
8,1018,100,8,0,0
7,1018,93,6,3.7,0
6,1020,100,6,0,0
12,1021,72,7,9.3,0
15,1021,63,8,7.4,0
20,1019,40,6,9.3,0
19,1019,43,6,13,0
13,1020,67,7,0,0
11,1020,76,7,0,0
9,1020,87,7,0,0
9,1020,87,7,0,0
16,1023,52,6,9.3,0
19,1021,30,1,7.4,0
9,1019,76,5,0,0
7,-9999,87,5,0,0
7,1012,87,5,0,0
8,1020,81,5,11.1,0
16,1020,48,5,11.1,0
18,1019,40,4,11.1,0
18,1018,40,4,14.8,0
19,1017,37,4,9.3,0
12,1018,67,6,0,0
11,1019,71,6,0,0
11,1019,71,6,0,0
9,1018,82,6,0,0
9,1018,82,6,0,0
7,1018,93,6,0,0
7,1018,93,6,0,0
16,1020,59,8,13,0
18,1019,49,7,9.3,0
17,1017,52,7,0,0
15,1017,59,7,0,0
12,1019,77,8,0,0
12,1019,82,9,0,0
12,1019,82,9,0,0
13,1019,77,9,7.4,0
13,1020,77,9,0,0
21,1020,46,9,11.1,0
22,1019,46,10,20.4,0
19,1018,68,13,0,0
18,1020,73,13,0,0
14,1020,94,13,0,0
15,1019,82,12,0,0
14,1021,82,11,0,0
15,1021,77,11,5.6,0
17,1022,68,11,13,0
18,1023,64,11,16.7,0
20,1022,64,13,18.5,0
21,1020,64,14,11.1,0
17,1020,82,14,9.3,0
12,1021,100,12,0,0
16,1023,94,15,0,0
20,1020,64,13,9.3,0
17,1021,88,15,3.7,0
15,1022,94,14,0,0
15,1021,100,15,0,0
14,1020,100,14,9.3,0
14,1020,100,14,0,0
14,1020,100,14,11.1,0
21,1022,49,10,13,0
18,1020,73,13,7.4,0
17,1020,77,13,9.3,0
16,1020,82,13,13,0
16,1019,82,13,0,0
14,1019,88,12,0,0
11,1018,94,10,5.6,0
14,1020,94,13,9.3,0
23,1019,47,11,3.7,0
22,1017,46,10,9.3,0
18,1018,73,13,3.7,0
18,1019,77,14,0,0
17,1019,94,16,13,0
16,1019,94,15,0,1
15,1017,100,15,7.4,0
21,1018,64,14,0,0
19,1018,83,16,0,0
18,1018,88,16,0,0
17,1019,88,15,0,0
12,1020,100,12,7.4,0
12,1020,100,12,5.6,0
21,1018,60,13,18.5,0
21,1018,60,13,22.2,0
21,1018,60,13,18.5,0
18,1018,77,14,9.3,0
10,1019,100,10,5.6,0
9,1020,100,9,3.7,0
11,1021,100,11,7.4,0
20,1021,46,8,18.5,0
17,1019,59,9,3.7,0
15,1019,72,10,0,0
13,1020,77,9,0,0
11,1018,76,7,0,0
9,1018,93,8,0,0
19,1019,40,5,22.2,0
21,1019,33,4,29.6,0
20,1017,35,4,14.8,0
16,1017,52,6,3.7,0
13,1017,63,6,0,0
11,1016,71,6,0,0
11,1016,71,6,5.6,0
10,1015,82,7,0,0
13,1018,63,6,9.3,0
16,1018,52,6,9.3,0
21,1016,31,3,14.8,0
22,1016,31,4,11.1,0
21,1015,33,4,14.8,0
19,1016,43,6,5.6,0
18,1016,49,7,5.6,0
14,1017,67,8,0,0
11,1017,76,7,0,0
10,1017,82,7,0,0
9,1017,93,8,0,0
9,1017,87,7,0,0
8,1018,93,7,0,0
8,1855,93,7,7.4,0
15,1021,63,8,9.3,0
21,1018,33,4,13,0
16,1018,52,6,3.7,0
15,1018,55,6,0,0
19,1021,46,7,11.1,0
21,1020,40,7,13,0
22,1019,33,5,14.8,0
22,-9999,33,5,11.1,0
15,1020,59,7,0,0
11,1021,82,8,0,0
9,1020,93,8,0,0
9,1020,93,8,3.7,0
16,1022,55,7,11.1,0
21,1021,46,9,24.1,0
23,1018,33,6,14.8,0
22,1018,38,7,16.7,0
10,1019,87,8,0,0
9,1020,82,6,0,0
11,1021,76,7,9.3,0
14,1022,63,7,9.3,0
17,1022,63,10,3.7,0
24,1018,38,9,9.3,0
23,1019,47,11,5.6,0
22,1019,50,11,3.7,0
18,1020,68,12,0,0
15,1020,82,12,0,0
12,1019,94,11,0,0
11,1019,100,11,0,0
18,1021,68,12,7.4,0
22,1020,53,12,9.3,0
24,1019,41,10,14.8,0
25,1018,39,10,9.3,0
25,1017,39,10,11.1,0
23,1017,47,11,7.4,0
21,1017,60,13,5.6,0
19,1018,73,14,0,0
16,1018,88,14,0,0
12,1016,100,12,0,0
12,1017,94,11,0,0
18,1019,68,12,11.1,0
25,1017,47,13,22.2,0
22,1015,50,11,9.3,0
20,1015,60,12,5.6,0
19,1016,64,12,3.7,0
19,1016,68,13,7.4,0
15,1016,88,13,0,0
14,1015,88,12,0,0
14,1015,88,12,3.7,0
14,1016,88,12,0,0
17,1017,77,13,5.6,0
25,1016,39,10,5.6,0
25,1015,39,10,0,0
25,1015,39,10,0,0
21,1015,64,14,0,0
19,1016,73,14,7.4,0
17,1016,77,13,9.3,0
16,1015,82,13,11.1,0
22,1017,57,13,14.8,0
23,1017,53,13,22.2,0
24,1016,50,13,22.2,0
21,1014,73,16,11.1,0
21,1014,64,14,11.1,0
20,1014,68,14,14.8,0
20,1013,68,14,14.8,0
19,1015,100,19,0,0
25,1011,47,13,24.1,0
25,1011,47,13,25.9,0
23,1011,65,16,18.5,0
15,1012,100,15,0,0
14,1012,100,14,0,0
20,1012,64,13,0,0
19,1012,73,14,0,0
19,1012,73,14,7.4,0
14,1011,94,13,0,0
16,1013,77,12,0,0
24,1013,47,12,9.3,0
24,1012,47,12,11.1,0
20,1013,64,13,0,0
18,1013,77,14,0,0
18,1012,77,14,0,0
16,1012,88,14,0,0
16,1011,88,14,0,0
16,1011,88,14,0,0
17,1012,77,13,5.6,0
22,1013,50,11,7.4,0
23,1010,44,10,7.4,0
18,1011,68,12,5.6,0
18,1011,73,13,5.6,0
18,1011,73,13,0,0
13,1012,94,12,9.3,0
13,1013,100,13,7.4,0
13,1013,100,13,0,0
16,1014,88,14,0,0
17,1013,55,8,14.8,0
11,1014,94,10,3.7,0
9,1013,100,9,5.6,0
9,1013,100,9,9.3,0
11,1015,94,10,11.1,0
15,1015,72,10,11.1,0
17,1015,63,10,18.5,0
16,1015,77,12,0,0
13,1015,88,11,0,0
11,1015,100,11,0,0
12,1016,94,11,11.1,0
13,1018,94,12,7.4,0
17,1019,77,13,3.7,0
21,1016,40,7,5.6,0
21,1015,43,8,5.6,0
22,1015,38,7,5.6,0
19,1014,52,9,7.4,0
18,1015,59,10,0,0
13,1015,77,9,0,0
13,1014,77,9,0,0
13,1014,77,9,0,0
11,1017,88,9,5.6,0
21,1017,53,11,0,0
23,1014,25,2,5.6,0
23,1014,27,3,11.1,0
16,1016,63,9,0,0
14,1016,72,9,0,0
15,1014,67,9,7.4,0
20,1017,46,8,9.3,0
21,1015,46,9,3.7,0
17,1013,77,13,11.1,0
16,1014,82,13,11.1,0
16,1014,82,13,9.3,0
15,1014,94,14,9.3,0
14,1013,100,14,9.3,0
15,1012,88,13,20.4,0
15,1011,82,12,24.1,0
15,1011,88,13,22.2,0
15,1012,88,13,22.2,1
15,1013,88,13,22.2,1
14,1013,94,13,24.1,1
15,1013,77,11,29.6,1
15,1013,82,12,37,1
18,1010,73,13,40.7,0
18,1009,73,13,37,0
17,1009,77,13,37,0
16,1009,88,14,37,0
15,1009,94,14,27.8,0
14,1014,100,14,11.1,0
15,1014,94,14,11.1,0
16,1014,88,14,7.4,0
17,1015,88,15,0,0
17,1014,88,15,0,0
18,1013,83,15,9.3,0
18,1013,77,14,5.6,0
16,1015,94,15,0,0
15,1016,100,15,7.4,0
14,1016,100,14,5.6,0
14,1016,100,14,0,0
12,1015,100,12,7.4,0
12,1015,100,12,7.4,0
11,1015,100,11,7.4,0
10,1016,100,10,5.6,0
11,1016,100,11,9.3,0
13,1017,94,12,11.1,0
18,1017,64,11,13,0
20,1015,60,12,7.4,0
19,1014,60,11,11.1,0
19,1014,60,11,14.8,0
18,1014,64,11,20.4,0
14,1016,88,12,5.6,0
13,1016,94,12,0,0
13,1016,94,12,0,0
9,1016,100,9,0,0
16,1018,82,13,13,0
14,1017,88,12,0,0
13,1017,94,12,0,0
12,1016,100,12,0,0
11,1016,100,11,0,0
11,1016,100,11,0,0
11,1016,100,11,0,0
11,1016,94,10,7.4,0
11,1017,94,10,5.6,0
13,1018,94,12,7.4,0
15,1019,88,13,9.3,0
18,1019,68,12,9.3,0
19,1018,60,11,11.1,0
18,1016,59,10,7.4,0
16,1017,72,11,0,0
14,1018,82,11,0,0
14,1018,88,12,0,0
12,1017,94,11,0,0
12,1017,94,11,0,0
12,1017,94,11,5.6,0
10,1017,100,10,3.7,0
14,1019,82,11,11.1,0
17,1019,72,12,9.3,0
23,1017,41,9,14.8,0
16,1017,82,13,3.7,0
12,1016,100,12,3.7,0
11,1016,100,11,9.3,0
11,1017,100,11,7.4,0
